x,y_bed
0.9855,-0.008221839754213268
0.99132,-0.008328480952051822
0.99711,-0.008352376992239922
1.00094,-0.008361404547188284
1.00281,-0.008374459642776878
1.00469,-0.008497671224371318
1.00656,-0.008643476705871253
1.00844,-0.009308078553454655
1.01031,-0.009510089447516475
1.01219,-0.009548029745730062
1.01406,-0.009563748013813916
1.01594,-0.009572344280392936
1.01781,-0.009579826122339725
1.01969,-0.009585080411980527
1.02156,-0.00959220597278957
1.02344,-0.009597348800523387
1.02531,-0.009605758517759107
1.02719,-0.009612831893200823
1.02906,-0.009755573839676521
1.03094,-0.009980186867755751
1.03281,-0.010231941497714527
1.03469,-0.010404313914691144
1.03656,-0.010489753279226877
1.03844,-0.010457006233920993
1.04031,-0.010742236169626055
1.04219,-0.010795618201943954
1.04406,-0.010790222396292026
1.04594,-0.010785057535194311
1.04781,-0.010775064614063216
1.04969,-0.010771465279184596
1.05156,-0.010772727892744714
1.05344,-0.010777072186777434
1.05531,-0.0107866476025409
1.05719,-0.010793186135023811
1.05906,-0.010798512190997884
1.06094,-0.010802217373768328
1.06281,-0.010802128122075783
1.06469,-0.010801156130177285
1.06656,-0.01079992593131754
1.06844,-0.010797338799974465
1.07031,-0.010794354395420445
1.07219,-0.010787999598541171
1.07406,-0.010780230093437858
1.07594,-0.010763210017809104
1.07781,-0.010746024242647517
1.07969,-0.010699198438765078
1.08156,-0.010610904541564438
1.08344,-0.0106709490110783
1.08531,-0.010573287617925628
1.08719,-0.010538743360272256
1.08906,-0.010513159381524759
1.09094,-0.010487062334073188
1.09281,-0.010439331826128254
1.09469,-0.010368392790652853
1.09656,-0.010226851508331598
1.09844,-0.010009914295346933
1.10031,-0.009766163783714851
1.10219,-0.009572292732558949
1.10406,-0.009529777450063748
1.10594,-0.009415256167777147
1.10781,-0.00869214722705734
1.10969,-0.00847020983082043
1.11156,-0.008283517540234016
1.11344,-0.008171348549316417
1.11531,-0.007395186594085661
1.11719,-0.00707541293341268
1.11906,-0.006982897188816864
1.12094,-0.006258985179703087
1.12281,-0.006073966698128144
1.12469,-0.005810612875579236
1.12656,-0.005652828607187228
1.12844,-0.004841083715603054
1.13031,-0.004605529163090015
1.13219,-0.004422005787465887
1.13406,-0.003562209989142893
1.13594,-0.0033303985458968594
1.13781,-0.0024582858588311396
1.13969,-0.002212281661542071
1.14156,-0.0019638600123854503
1.14344,-0.0011428804714275764
1.14531,-0.0008996414261854991
1.14719,-4.747289649545004e-05
1.14906,0.0007104396790809555
1.15166,0.0013955057126941411
1.15499,0.0022010414476489187
1.15833,0.00298158795430268
1.16167,0.0037691857203750842
1.16503,0.004563638593076051
1.16839,0.005368564935772772
1.17176,0.006186557379490582
1.17514,0.007018697651598823
1.17854,0.007865421209346591
1.18194,0.008726041679706545
1.18535,0.009599715367136432
1.18876,0.010484675708885123
1.19219,0.011380007840663934
1.19563,0.012284671490006569
1.19908,0.013091621872072025
1.20253,0.01390653801489809
1.206,0.014726448471456616
1.20947,0.01558496118364572
1.21296,0.016461598072432193
1.21645,0.017340110031528348
1.21995,0.017207791447466286
1.22347,0.01666687381867022
1.22699,0.016244324847340938
1.23052,0.01623734836522074
1.23406,0.016679189262553566
1.23761,0.017386909115211072
1.24117,0.01825277996823421
1.24474,0.019104361994234237
1.24832,0.019704648830380846
1.25191,0.020620759883989738
1.25551,0.02164375913130817
1.25912,0.022704481460213196
1.26274,0.023776115497548305
1.26636,0.024851365954152573
1.27,0.02592769193613388
1.27365,0.02700333979733848
1.27731,0.028052157451002067
1.28098,0.028893706525185556
1.28465,0.02985126118965244
1.28834,0.030863505030614503
1.29204,0.031810178022932414
1.29575,0.03203222399786301
1.29946,0.03176174377309721
1.30319,0.030134967264268706
1.30693,0.028664013860990944
1.31068,0.027148781057332816
1.31443,0.025470294052684334
1.3182,0.024256433954577595
1.32198,0.022551885973323423
1.32577,0.021258259705663137
1.32957,0.020100163313662628
1.33338,0.01844510202379326
1.3372,0.01728064765145794
1.34103,0.016226998946728268
1.34487,0.014860174018215391
1.34872,0.013533641859391377
1.35258,0.012561498153617356
1.35645,0.011651934716200964
1.36033,0.010242276263581748
1.36422,0.009856152821465198
1.36813,0.00983457691563678
1.37204,0.009848985146422238
1.37597,0.009643390508504584
1.3799,0.009040783648280839
1.38385,0.009015159946514766
1.3878,0.00900323053911472
1.39177,0.008995634112409522
1.39575,0.008991328162521493
1.39973,0.008988232001539788
1.40373,0.00898470664288795
1.40774,0.008976583500067692
1.41176,0.008965760542492377
1.4158,0.008957248206871804
1.41984,0.008724381210886058
1.42389,0.008179371355698406
1.42796,0.008120014497800398
1.43203,0.008110249702732084
1.43612,0.008104084355600102
1.44021,0.008098134962139824
1.44432,0.008093153412333893
1.44844,0.0074812014356630185
1.45257,0.007344424176608671
1.45672,0.007316414956394838
1.46087,0.007296100453576659
1.46503,0.0072766078959353026
1.46921,0.0072650615755182595
1.4734,0.007256354429629395
1.4776,0.007247725275865833
1.48181,0.0072324804565953235
1.48603,0.0065405297515701505
1.49026,0.006477536877202004
1.4945,0.006454549335934313
1.49876,0.006441489357446895
1.50303,0.006427792393811577
1.5073,0.006410663664827648
1.51159,0.006391003697854782
1.5159,0.005652863522268801
1.52021,0.005635479320028782
1.52453,0.005626045616824444
1.52887,0.005615627635631481
1.53322,0.0056037961200160295
1.53758,0.005579786473000022
1.54195,0.0055584300749737916
1.54634,0.004839681256457968
1.55073,0.0048174366752583055
1.55514,0.0048151501816603446
